Time,Event,CustomerID,Details
90.50581839622899,COOK_COMPLETE,570,Cook 3
91.08142115509195,ARRIVAL,575,Entered restaurant
91.08142115509195,SEATED,575,Server 0
91.98257375547735,ARRIVAL,576,Entered restaurant
91.98257375547735,SEATED,576,Server 1
92.3554781013052,COOK_START,575,Cook 0
92.3554781013052,COOK_COMPLETE,572,Cook 0
92.80368498142175,COOK_START,576,Cook 2
92.80368498142175,COOK_COMPLETE,571,Cook 2
92.90598145574833,ARRIVAL,577,Entered restaurant
92.90598145574833,SEATED,577,Server 2
93.01416655497515,COMPLETE,569,Satisfaction=100.0
93.14148380476047,ARRIVAL,578,Entered restaurant
93.14148380476047,SEATED,578,Server 3
93.47249597330209,ARRIVAL,579,Entered restaurant
93.47249597330209,SEATED,579,Server 4
95.50581839622899,COMPLETE,570,Satisfaction=100.0
97.3554781013052,COMPLETE,572,Satisfaction=100.0
97.69056572662898,ARRIVAL,580,Entered restaurant
97.69056572662898,SEATED,580,Server 0
97.80368498142175,COMPLETE,571,Satisfaction=100.0
99.04645932509773,COOK_START,577,Cook 3
99.04645932509773,COOK_COMPLETE,574,Cook 3
100.02023205766243,ARRIVAL,581,Entered restaurant
100.02023205766243,SEATED,581,Server 1
101.46638493661301,COOK_START,578,Cook 2
101.46638493661301,COOK_COMPLETE,576,Cook 2
101.86476345553697,COOK_START,579,Cook 1
101.86476345553697,COOK_COMPLETE,573,Cook 1
101.90960591870717,ARRIVAL,582,Entered restaurant
101.90960591870717,SEATED,582,Server 2
102.56953074895803,ARRIVAL,583,Entered restaurant
102.56953074895803,SEATED,583,Server 3
102.68286884403136,COOK_START,580,Cook 0
102.68286884403136,COOK_COMPLETE,575,Cook 0
102.87582353698693,ARRIVAL,584,Entered restaurant
102.87582353698693,SEATED,584,Server 4
103.35376337296111,ARRIVAL,585,Entered restaurant
103.35376337296111,SEATED,585,Server 0
104.04645932509773,COMPLETE,574,Satisfaction=100.0
106.46638493661301,COMPLETE,576,Satisfaction=100.0
106.86476345553697,COMPLETE,573,Satisfaction=100.0
107.68286884403136,COMPLETE,575,Satisfaction=100.0
108.18654434789039,ARRIVAL,586,Entered restaurant
108.18654434789039,SEATED,586,Server 1
109.56429032323578,ARRIVAL,587,Entered restaurant
109.56429032323578,SEATED,587,Server 2
110.28548694478,COOK_START,581,Cook 3
110.28548694478,COOK_COMPLETE,577,Cook 3
111.96429953565155,COOK_START,582,Cook 1
111.96429953565155,COOK_COMPLETE,579,Cook 1
112.00677500396026,ARRIVAL,588,Entered restaurant
112.00677500396026,SEATED,588,Server 3
112.40086101012939,COOK_START,583,Cook 2
112.40086101012939,COOK_COMPLETE,578,Cook 2
113.94644850457964,ARRIVAL,589,Entered restaurant
113.94644850457964,SEATED,589,Server 4
114.65184790149578,COOK_START,584,Cook 0
114.65184790149578,COOK_COMPLETE,580,Cook 0
115.28548694478,COMPLETE,577,Satisfaction=100.0
116.96429953565155,COMPLETE,579,Satisfaction=100.0
117.40086101012939,COMPLETE,578,Satisfaction=100.0
117.86946748528393,ARRIVAL,590,Entered restaurant
117.86946748528393,SEATED,590,Server 0
119.65184790149578,COMPLETE,580,Satisfaction=100.0
120.55054558270676,ARRIVAL,591,Entered restaurant
120.55054558270676,SEATED,591,Server 1
121.8228915021384,COOK_START,585,Cook 3
121.8228915021384,COOK_COMPLETE,581,Cook 3
123.51385138850851,ARRIVAL,592,Entered restaurant
123.51385138850851,SEATED,592,Server 2
125.25789451747578,COOK_START,586,Cook 1
125.25789451747578,COOK_COMPLETE,582,Cook 1
126.8228915021384,COMPLETE,581,Satisfaction=100.0
127.02391916295376,ARRIVAL,593,Entered restaurant
127.02391916295376,SEATED,593,Server 3
127.24997828375965,COOK_START,587,Cook 2
127.24997828375965,COOK_COMPLETE,583,Cook 2
129.00735275892777,COOK_START,588,Cook 0
129.00735275892777,COOK_COMPLETE,584,Cook 0
130.2578945174758,COMPLETE,582,Satisfaction=100.0
132.04104781023298,ARRIVAL,594,Entered restaurant
132.04104781023298,SEATED,594,Server 4
132.24997828375965,COMPLETE,583,Satisfaction=100.0
132.61040844130002,ARRIVAL,595,Entered restaurant
132.61040844130002,SEATED,595,Server 0
134.00735275892777,COMPLETE,584,Satisfaction=100.0
134.28213142029128,ARRIVAL,596,Entered restaurant
134.28213142029128,SEATED,596,Server 1
134.85549397364417,COOK_START,589,Cook 1
134.85549397364417,COOK_COMPLETE,586,Cook 1
134.94986213745844,COOK_START,590,Cook 3
134.94986213745844,COOK_COMPLETE,585,Cook 3
136.52619730266375,COOK_START,591,Cook 2
136.52619730266375,COOK_COMPLETE,587,Cook 2
138.1680535437414,COOK_START,592,Cook 0
138.1680535437414,COOK_COMPLETE,588,Cook 0
139.85549397364417,COMPLETE,586,Satisfaction=100.0
139.94986213745844,COMPLETE,585,Satisfaction=100.0
141.52619730266375,COMPLETE,587,Satisfaction=100.0
143.1680535437414,COMPLETE,588,Satisfaction=100.0
143.3749879062514,ARRIVAL,597,Entered restaurant
143.3749879062514,SEATED,597,Server 2
143.52492385391594,ARRIVAL,598,Entered restaurant
143.52492385391594,SEATED,598,Server 3
145.23186741829932,COOK_START,593,Cook 2
145.23186741829932,COOK_COMPLETE,591,Cook 2
147.79613244653262,ARRIVAL,599,Entered restaurant
147.79613244653262,SEATED,599,Server 4
148.1744892860904,COOK_START,594,Cook 0
148.1744892860904,COOK_COMPLETE,592,Cook 0
148.37248423211852,COOK_START,595,Cook 3
148.37248423211852,COOK_COMPLETE,590,Cook 3
149.04311865195794,COOK_START,596,Cook 1
149.04311865195794,COOK_COMPLETE,589,Cook 1
149.14949980412516,ARRIVAL,600,Entered restaurant
149.14949980412516,SEATED,600,Server 0
150.23186741829932,COMPLETE,591,Satisfaction=100.0
153.1744892860904,COMPLETE,592,Satisfaction=100.0
153.37248423211852,COMPLETE,590,Satisfaction=100.0
154.04311865195794,COMPLETE,589,Satisfaction=100.0
154.0874119642835,ARRIVAL,601,Entered restaurant
154.0874119642835,SEATED,601,Server 1
155.6862260817094,ARRIVAL,602,Entered restaurant
155.6862260817094,SEATED,602,Server 2
156.20537856719835,ARRIVAL,603,Entered restaurant
156.20537856719835,SEATED,603,Server 3
156.6932315409441,ARRIVAL,604,Entered restaurant
156.6932315409441,SEATED,604,Server 4
156.82383969116356,COOK_START,597,Cook 2
156.82383969116356,COOK_COMPLETE,593,Cook 2
158.1726505775479,COOK_START,598,Cook 3
158.1726505775479,COOK_COMPLETE,595,Cook 3
159.13967310157142,COOK_START,599,Cook 0
159.13967310157142,COOK_COMPLETE,594,Cook 0
160.11729841047836,COOK_START,600,Cook 1
160.11729841047836,COOK_COMPLETE,596,Cook 1
161.82383969116356,COMPLETE,593,Satisfaction=100.0
163.1726505775479,COMPLETE,595,Satisfaction=100.0
164.13967310157142,COMPLETE,594,Satisfaction=100.0
165.11729841047836,COMPLETE,596,Satisfaction=100.0
166.80125145830073,COOK_START,601,Cook 3
166.80125145830073,COOK_COMPLETE,598,Cook 3
170.93627794414974,COOK_START,602,Cook 2
170.93627794414974,COOK_COMPLETE,597,Cook 2
171.80125145830073,COMPLETE,598,Satisfaction=100.0
171.85521796616854,COOK_START,603,Cook 1
171.85521796616854,COOK_COMPLETE,600,Cook 1
172.87248157514068,COOK_START,604,Cook 0
172.87248157514068,COOK_COMPLETE,599,Cook 0
173.74523991848636,ARRIVAL,605,Entered restaurant
173.74523991848636,SEATED,605,Server 0
175.77045942004898,COOK_START,605,Cook 3
175.77045942004898,COOK_COMPLETE,601,Cook 3
175.93627794414974,COMPLETE,597,Satisfaction=100.0
